complaint_id,crime_type,city,state,latitude,longitude,amount,complaint_hour,day_of_week,complaint_date,withdrawal_location,withdrawal_city,withdrawal_lat,withdrawal_lon,withdrawal_hour,distance_km,withdrawal_occurred
C02436,Job Scam,Patna,Bihar,25.5941,85.1376,136967,16,Thursday,2026-09-24,ATM-PAT-03,Patna,25.596082,85.106587,19,5.75,0
C02437,Job Scam,Ludhiana,Punjab,30.901,75.8573,149626,21,Monday,2026-08-24,BANK-LUD-04,Ludhiana,30.845309,75.84049,22,2.57,1
C02438,Phishing,Noida,Uttar Pradesh,28.5355,77.391,129944,13,Wednesday,2026-07-29,CSC-NOI-02,Noida,28.588191,77.365055,14,2.53,1
C02439,UPI Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,53698,22,Monday,2026-05-11,BANK-LUC-04,Lucknow,26.837567,80.939721,3,15.07,1
C02440,Online Shopping Fraud,Patna,Bihar,25.5941,85.1376,76980,9,Friday,2026-03-27,ATM-PAT-02,Patna,25.650859,85.187949,15,9.6,1
C02441,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,62410,14,Thursday,2026-02-26,CSC-MUM-05,Mumbai,19.134589,72.891552,16,9.4,1
C02442,Job Scam,Patna,Bihar,25.5941,85.1376,72703,13,Wednesday,2026-08-05,BANK-PAT-04,Patna,25.554093,85.086124,19,5.23,0
C02443,KYC Update Fraud,Chandigarh,Chandigarh,30.7333,76.7794,155893,20,Monday,2026-05-18,ATM-CHA-02,Chandigarh,30.784608,76.762618,23,1.7,1
C02444,Phishing,Chandigarh,Chandigarh,30.7333,76.7794,122361,8,Wednesday,2026-09-02,CSC-CHA-06,Chandigarh,30.752197,76.78418,14,3.11,1
C02445,KYC Update Fraud,Bengaluru,Karnataka,12.9716,77.5946,103627,15,Thursday,2026-05-21,CSC-BEN-05,Bengaluru,12.924718,77.598474,18,7.13,0
C02446,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,174264,8,Sunday,2026-08-16,CSC-JAL-04,Jalandhar,31.28292,75.515938,14,7.81,1
C02447,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,132339,20,Thursday,2026-07-02,ATM-DEL-01,Delhi,28.608616,77.176793,23,11.12,1
C02448,SIM Swap Fraud,Bengaluru,Karnataka,12.9716,77.5946,80778,23,Saturday,2026-05-02,CSC-BEN-05,Bengaluru,12.924718,77.598474,0,14.78,1
C02449,SIM Swap Fraud,Ludhiana,Punjab,30.901,75.8573,49248,21,Thursday,2026-04-09,ATM-LUD-02,Ludhiana,30.937233,75.809652,3,3.35,1
C02450,Job Scam,Jalandhar,Punjab,31.326,75.5762,38335,7,Tuesday,2026-04-21,CSC-JAL-01,Jalandhar,31.320319,75.523676,12,10.35,0
C02451,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,19699,23,Monday,2026-01-26,CSC-DEL-02,Delhi,28.640243,77.169746,5,16.41,1
C02452,Loan Scam,Ludhiana,Punjab,30.901,75.8573,154479,12,Thursday,2026-04-23,BANK-LUD-04,Ludhiana,30.845309,75.84049,15,17.77,0
C02453,Loan Scam,Noida,Uttar Pradesh,28.5355,77.391,46667,5,Thursday,2026-05-14,CSC-NOI-04,Noida,28.529739,77.358083,6,1.02,0
C02454,Job Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,22505,18,Sunday,2026-07-26,CSC-LUC-02,Lucknow,26.792737,81.00007,22,7.29,0
C02455,Phishing,Delhi,Delhi,28.6139,77.209,500000,17,Tuesday,2026-02-24,ATM-DEL-04,Delhi,28.658952,77.251706,23,8.17,1
C02456,Online Shopping Fraud,Hyderabad,Telangana,17.385,78.4867,433676,9,Monday,2026-09-14,CSC-HYD-06,Hyderabad,17.392549,78.499082,11,15.14,1
C02457,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,78014,12,Saturday,2026-09-12,ATM-CHA-02,Chandigarh,30.784608,76.762618,15,7.14,1
C02458,Loan Scam,Chandigarh,Chandigarh,30.7333,76.7794,48052,13,Thursday,2026-07-23,BANK-CHA-04,Chandigarh,30.713038,76.803225,16,10.23,0
C02459,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,83915,1,Thursday,2026-06-25,BANK-AMR-04,Amritsar,31.56845,74.815417,6,6.93,1
C02460,Job Scam,Bengaluru,Karnataka,12.9716,77.5946,121795,1,Wednesday,2026-06-03,ATM-BEN-01,Bengaluru,12.90971,77.647521,6,7.9,1
C02461,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,77539,20,Thursday,2026-09-24,BANK-MUM-06,Mumbai,19.008727,72.937774,22,10.4,1
C02462,SIM Swap Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,183757,10,Monday,2026-06-29,BANK-LUC-03,Lucknow,26.884304,80.923825,15,6.07,1
C02463,Investment Fraud,Delhi,Delhi,28.6139,77.209,83265,3,Saturday,2026-06-06,ATM-DEL-01,Delhi,28.608616,77.176793,7,6.25,1
C02464,Online Shopping Fraud,Bengaluru,Karnataka,12.9716,77.5946,35372,19,Saturday,2026-03-14,ATM-BEN-01,Bengaluru,12.90971,77.647521,0,8.92,0
C02465,Investment Fraud,Patna,Bihar,25.5941,85.1376,53440,22,Tuesday,2026-06-02,ATM-PAT-01,Patna,25.623198,85.075842,0,17.9,0
C02466,Phishing,Ludhiana,Punjab,30.901,75.8573,88134,18,Saturday,2026-06-20,ATM-LUD-01,Ludhiana,30.893889,75.826247,22,14.79,0
C02467,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,168783,2,Tuesday,2026-03-10,ATM-PAT-03,Patna,25.596082,85.106587,6,2.14,1
C02468,KYC Update Fraud,Hyderabad,Telangana,17.385,78.4867,150317,1,Monday,2026-06-08,CSC-HYD-02,Hyderabad,17.411581,78.516513,4,11.27,1
C02469,Online Shopping Fraud,Chandigarh,Chandigarh,30.7333,76.7794,296736,23,Tuesday,2026-07-07,BANK-CHA-03,Chandigarh,30.752296,76.760477,4,8.9,1
C02470,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,33094,1,Monday,2026-09-14,CSC-LUC-02,Lucknow,26.792737,81.00007,5,7.57,1
C02471,Job Scam,Patna,Bihar,25.5941,85.1376,32937,0,Sunday,2026-08-16,BANK-PAT-04,Patna,25.554093,85.086124,4,11.51,1
C02472,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,47530,19,Tuesday,2026-09-08,ATM-PAT-03,Patna,25.596082,85.106587,1,12.93,1
C02473,Investment Fraud,Amritsar,Punjab,31.634,74.8723,69066,23,Sunday,2026-09-13,BANK-AMR-04,Amritsar,31.56845,74.815417,5,2.08,1
C02474,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,29589,20,Wednesday,2026-01-21,ATM-NOI-05,Noida,28.569798,77.396457,2,14.29,1
C02475,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,36205,19,Monday,2026-08-10,BANK-AMR-04,Amritsar,31.56845,74.815417,0,16.3,1
C02476,Loan Scam,Patna,Bihar,25.5941,85.1376,62810,19,Saturday,2026-05-02,ATM-PAT-02,Patna,25.650859,85.187949,0,6.55,1
C02477,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,133469,9,Sunday,2026-05-03,CSC-JAI-01,Jaipur,26.902381,75.798995,12,8.96,1
C02478,Investment Fraud,Jalandhar,Punjab,31.326,75.5762,160187,20,Tuesday,2026-05-19,CSC-JAL-01,Jalandhar,31.320319,75.523676,22,5.12,1
C02479,Job Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,42119,13,Thursday,2026-03-26,CSC-LUC-02,Lucknow,26.792737,81.00007,18,5.85,0
C02480,SIM Swap Fraud,Patna,Bihar,25.5941,85.1376,153186,20,Saturday,2026-08-15,ATM-PAT-01,Patna,25.623198,85.075842,21,3.77,1
C02481,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,43777,22,Tuesday,2026-01-27,CSC-HYD-06,Hyderabad,17.392549,78.499082,4,8.03,1
C02482,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,27190,14,Tuesday,2026-01-13,CSC-JAL-04,Jalandhar,31.28292,75.515938,17,14.63,0
C02483,Phishing,Patna,Bihar,25.5941,85.1376,8451,22,Saturday,2026-03-14,ATM-PAT-01,Patna,25.623198,85.075842,3,1.87,1
C02484,Investment Fraud,Jalandhar,Punjab,31.326,75.5762,109030,1,Friday,2026-03-27,CSC-JAL-01,Jalandhar,31.320319,75.523676,7,10.66,0
C02485,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,43263,21,Saturday,2026-06-20,CSC-MUM-03,Mumbai,19.033848,72.860048,0,8.29,1
C02486,Job Scam,Hyderabad,Telangana,17.385,78.4867,21542,22,Monday,2026-07-13,BANK-HYD-03,Hyderabad,17.454321,78.507683,0,5.26,0
C02487,Phishing,Ludhiana,Punjab,30.901,75.8573,95098,1,Thursday,2026-06-25,ATM-LUD-02,Ludhiana,30.937233,75.809652,5,10.08,0
C02488,Phishing,Mumbai,Maharashtra,19.076,72.8777,78512,12,Tuesday,2026-04-21,CSC-MUM-05,Mumbai,19.134589,72.891552,16,14.08,1
C02489,Phishing,Lucknow,Uttar Pradesh,26.8467,80.9462,94567,10,Thursday,2026-05-14,CSC-LUC-02,Lucknow,26.792737,81.00007,12,6.03,0
C02490,Phishing,Ludhiana,Punjab,30.901,75.8573,68005,12,Sunday,2026-04-05,BANK-LUD-05,Ludhiana,30.949649,75.871822,14,0.49,1
C02491,KYC Update Fraud,Hyderabad,Telangana,17.385,78.4867,124391,1,Tuesday,2026-08-11,CSC-HYD-06,Hyderabad,17.392549,78.499082,3,10.99,1
C02492,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,73037,18,Tuesday,2026-02-03,CSC-JAI-05,Jaipur,26.901502,75.726194,19,9.57,1
C02493,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,47531,1,Wednesday,2026-06-03,BANK-MUM-06,Mumbai,19.008727,72.937774,6,3.16,1
C02494,Loan Scam,Hyderabad,Telangana,17.385,78.4867,40600,5,Saturday,2026-07-25,BANK-HYD-01,Hyderabad,17.450011,78.546748,9,7.4,1
C02495,Investment Fraud,Hyderabad,Telangana,17.385,78.4867,166909,10,Sunday,2026-01-11,ATM-HYD-05,Hyderabad,17.346458,78.464032,13,13.03,0
C02496,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,105239,7,Tuesday,2026-04-28,BANK-HYD-01,Hyderabad,17.450011,78.546748,13,10.08,0
C02497,Phishing,Noida,Uttar Pradesh,28.5355,77.391,87419,10,Tuesday,2026-04-07,BANK-NOI-01,Noida,28.474766,77.448839,12,8.48,1
C02498,Investment Fraud,Noida,Uttar Pradesh,28.5355,77.391,256123,17,Wednesday,2026-02-04,CSC-NOI-03,Noida,28.535392,77.444856,21,17.16,1
C02499,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,115655,1,Tuesday,2026-03-31,CSC-AMR-03,Amritsar,31.688905,74.814471,7,9.4,1
C02500,Investment Fraud,Bengaluru,Karnataka,12.9716,77.5946,38135,20,Sunday,2026-04-12,ATM-BEN-03,Bengaluru,13.038518,77.599179,1,3.7,0
C02501,Phishing,Hyderabad,Telangana,17.385,78.4867,145353,11,Saturday,2026-01-03,BANK-HYD-01,Hyderabad,17.450011,78.546748,13,8.8,1
C02502,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,109599,20,Wednesday,2026-04-22,ATM-DEL-01,Delhi,28.608616,77.176793,23,2.96,1
C02503,Phishing,Chandigarh,Chandigarh,30.7333,76.7794,129549,9,Friday,2026-06-19,ATM-CHA-01,Chandigarh,30.77153,76.847331,14,16.79,1
C02504,KYC Update Fraud,Bengaluru,Karnataka,12.9716,77.5946,304246,13,Saturday,2026-02-21,ATM-BEN-02,Bengaluru,12.913591,77.592639,14,0.88,1
C02505,UPI Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,59189,1,Friday,2026-06-05,BANK-LUC-04,Lucknow,26.837567,80.939721,7,4.78,1
C02506,Loan Scam,Hyderabad,Telangana,17.385,78.4867,22314,4,Friday,2026-04-17,BANK-HYD-04,Hyderabad,17.440946,78.479908,9,13.82,0
C02507,SIM Swap Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,140953,0,Sunday,2026-02-01,CSC-LUC-05,Lucknow,26.899319,80.913074,2,14.44,1
C02508,Investment Fraud,Hyderabad,Telangana,17.385,78.4867,36085,18,Tuesday,2026-02-10,BANK-HYD-03,Hyderabad,17.454321,78.507683,20,10.57,0
C02509,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,179910,22,Saturday,2026-06-20,ATM-PAT-01,Patna,25.623198,85.075842,1,5.65,1
C02510,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,28420,19,Friday,2026-06-05,CSC-MUM-03,Mumbai,19.033848,72.860048,1,3.17,1
C02511,Loan Scam,Bengaluru,Karnataka,12.9716,77.5946,264191,21,Wednesday,2026-06-03,ATM-BEN-04,Bengaluru,12.919575,77.59114,22,5.73,1
C02512,Loan Scam,Delhi,Delhi,28.6139,77.209,84463,9,Monday,2026-08-03,CSC-DEL-02,Delhi,28.640243,77.169746,14,7.16,0
C02513,Loan Scam,Delhi,Delhi,28.6139,77.209,153005,23,Monday,2026-05-18,BANK-DEL-03,Delhi,28.661899,77.24764,0,17.23,1
C02514,SIM Swap Fraud,Noida,Uttar Pradesh,28.5355,77.391,95691,21,Tuesday,2026-01-06,CSC-NOI-04,Noida,28.529739,77.358083,3,1.5,1
C02515,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,65051,17,Sunday,2026-01-18,CSC-JAI-01,Jaipur,26.902381,75.798995,21,13.7,1
C02516,SIM Swap Fraud,Bengaluru,Karnataka,12.9716,77.5946,177791,10,Sunday,2026-03-15,ATM-BEN-04,Bengaluru,12.919575,77.59114,14,1.53,1
C02517,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,81755,23,Sunday,2026-05-03,ATM-AMR-02,Amritsar,31.583535,74.816649,1,11.99,1
C02518,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,196816,2,Thursday,2026-05-28,ATM-MUM-01,Mumbai,19.077075,72.822598,4,14.24,1
C02519,Investment Fraud,Bengaluru,Karnataka,12.9716,77.5946,50270,6,Sunday,2026-05-10,ATM-BEN-01,Bengaluru,12.90971,77.647521,10,7.36,1
C02520,Investment Fraud,Jalandhar,Punjab,31.326,75.5762,57116,12,Wednesday,2026-06-24,CSC-JAL-03,Jalandhar,31.342593,75.626839,16,1.9,1
C02521,KYC Update Fraud,Chandigarh,Chandigarh,30.7333,76.7794,80324,0,Sunday,2026-01-25,BANK-CHA-04,Chandigarh,30.713038,76.803225,3,14.1,1
C02522,Phishing,Ludhiana,Punjab,30.901,75.8573,205304,20,Thursday,2026-09-24,ATM-LUD-01,Ludhiana,30.893889,75.826247,22,6.03,0
C02523,Job Scam,Jaipur,Rajasthan,26.9124,75.7873,61455,9,Monday,2026-03-09,ATM-JAI-04,Jaipur,26.863798,75.739697,10,10.05,0
C02524,SIM Swap Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,43057,19,Thursday,2026-01-15,CSC-LUC-01,Lucknow,26.897209,80.877807,21,16.53,1
C02525,Loan Scam,Ludhiana,Punjab,30.901,75.8573,111572,23,Saturday,2026-07-25,BANK-LUD-04,Ludhiana,30.845309,75.84049,1,10.32,0
C02526,KYC Update Fraud,Jalandhar,Punjab,31.326,75.5762,51325,21,Tuesday,2026-04-14,CSC-JAL-03,Jalandhar,31.342593,75.626839,22,10.34,0
C02527,Phishing,Jalandhar,Punjab,31.326,75.5762,56490,22,Monday,2026-08-31,CSC-JAL-01,Jalandhar,31.320319,75.523676,2,4.45,1
C02528,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,98202,0,Sunday,2026-08-30,ATM-MUM-04,Mumbai,19.081513,72.916708,1,5.83,1
C02529,UPI Fraud,Jalandhar,Punjab,31.326,75.5762,123566,19,Tuesday,2026-03-17,CSC-JAL-03,Jalandhar,31.342593,75.626839,1,6.79,1
C02530,Job Scam,Jaipur,Rajasthan,26.9124,75.7873,45519,17,Sunday,2026-09-13,ATM-JAI-04,Jaipur,26.863798,75.739697,23,5.96,0
C02531,Loan Scam,Ludhiana,Punjab,30.901,75.8573,67013,11,Sunday,2026-03-29,ATM-LUD-01,Ludhiana,30.893889,75.826247,16,4.37,0
C02532,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,31610,6,Wednesday,2026-06-24,CSC-AMR-03,Amritsar,31.688905,74.814471,8,9.29,1
C02533,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,47412,15,Thursday,2026-07-23,BANK-CHA-03,Chandigarh,30.752296,76.760477,16,6.24,0
C02534,Investment Fraud,Jalandhar,Punjab,31.326,75.5762,135824,10,Tuesday,2026-03-10,CSC-JAL-01,Jalandhar,31.320319,75.523676,13,11.29,1
C02535,Loan Scam,Ludhiana,Punjab,30.901,75.8573,57915,19,Friday,2026-01-23,BANK-LUD-04,Ludhiana,30.845309,75.84049,23,12.15,1
C02536,Loan Scam,Jalandhar,Punjab,31.326,75.5762,119964,16,Saturday,2026-02-07,CSC-JAL-03,Jalandhar,31.342593,75.626839,17,2.54,1
C02537,KYC Update Fraud,Jalandhar,Punjab,31.326,75.5762,90004,21,Friday,2026-01-02,CSC-JAL-01,Jalandhar,31.320319,75.523676,3,6.38,0
C02538,Loan Scam,Hyderabad,Telangana,17.385,78.4867,88535,21,Monday,2026-06-15,ATM-HYD-05,Hyderabad,17.346458,78.464032,1,3.22,1
C02539,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,148822,7,Monday,2026-08-24,BANK-LUC-04,Lucknow,26.837567,80.939721,8,14.93,0
C02540,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,143001,9,Sunday,2026-03-08,CSC-JAL-01,Jalandhar,31.320319,75.523676,14,3.45,1
C02541,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,116321,20,Friday,2026-05-01,CSC-LUC-02,Lucknow,26.792737,81.00007,0,15.91,1
C02542,Job Scam,Chandigarh,Chandigarh,30.7333,76.7794,96178,18,Sunday,2026-04-12,BANK-CHA-04,Chandigarh,30.713038,76.803225,21,3.22,0
C02543,Loan Scam,Jaipur,Rajasthan,26.9124,75.7873,36629,1,Tuesday,2026-09-01,BANK-JAI-06,Jaipur,26.925824,75.782827,5,11.76,0
C02544,UPI Fraud,Bengaluru,Karnataka,12.9716,77.5946,32149,5,Sunday,2026-04-26,ATM-BEN-03,Bengaluru,13.038518,77.599179,11,8.63,0
C02545,UPI Fraud,Amritsar,Punjab,31.634,74.8723,70314,16,Monday,2026-01-26,ATM-AMR-02,Amritsar,31.583535,74.816649,21,5.4,1
C02546,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,140320,9,Friday,2026-03-06,CSC-JAI-05,Jaipur,26.901502,75.726194,11,4.39,0
C02547,Job Scam,Ludhiana,Punjab,30.901,75.8573,41899,22,Saturday,2026-01-31,ATM-LUD-01,Ludhiana,30.893889,75.826247,1,13.61,1
C02548,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,166432,22,Tuesday,2026-06-09,CSC-JAL-01,Jalandhar,31.320319,75.523676,2,15.85,1
C02549,Job Scam,Mumbai,Maharashtra,19.076,72.8777,44071,22,Friday,2026-03-06,CSC-MUM-05,Mumbai,19.134589,72.891552,0,17.74,1
C02550,Online Shopping Fraud,Delhi,Delhi,28.6139,77.209,94981,16,Sunday,2026-03-22,ATM-DEL-04,Delhi,28.658952,77.251706,18,12.41,0
C02551,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,28391,23,Thursday,2026-02-12,BANK-LUC-03,Lucknow,26.884304,80.923825,4,8.53,1
C02552,Loan Scam,Jaipur,Rajasthan,26.9124,75.7873,83138,0,Tuesday,2026-01-06,CSC-JAI-01,Jaipur,26.902381,75.798995,2,12.75,0
C02553,Job Scam,Jaipur,Rajasthan,26.9124,75.7873,56129,11,Friday,2026-08-21,CSC-JAI-05,Jaipur,26.901502,75.726194,17,8.95,0
C02554,Loan Scam,Patna,Bihar,25.5941,85.1376,135089,5,Friday,2026-06-12,ATM-PAT-02,Patna,25.650859,85.187949,11,2.51,0
C02555,Online Shopping Fraud,Bengaluru,Karnataka,12.9716,77.5946,121862,20,Sunday,2026-02-01,CSC-BEN-05,Bengaluru,12.924718,77.598474,23,4.28,1
C02556,SIM Swap Fraud,Chandigarh,Chandigarh,30.7333,76.7794,175593,6,Saturday,2026-01-10,ATM-CHA-02,Chandigarh,30.784608,76.762618,8,14.3,1
C02557,KYC Update Fraud,Jalandhar,Punjab,31.326,75.5762,39378,8,Friday,2026-04-24,CSC-JAL-01,Jalandhar,31.320319,75.523676,10,16.84,1
C02558,Investment Fraud,Noida,Uttar Pradesh,28.5355,77.391,16788,0,Friday,2026-04-17,CSC-NOI-02,Noida,28.588191,77.365055,4,5.49,1
C02559,UPI Fraud,Delhi,Delhi,28.6139,77.209,42499,2,Saturday,2026-07-11,BANK-DEL-03,Delhi,28.661899,77.24764,6,1.09,1
C02560,UPI Fraud,Jaipur,Rajasthan,26.9124,75.7873,108562,4,Friday,2026-03-06,CSC-JAI-03,Jaipur,26.911492,75.82311,7,6.04,1
C02561,Job Scam,Amritsar,Punjab,31.634,74.8723,236738,6,Tuesday,2026-01-27,CSC-AMR-03,Amritsar,31.688905,74.814471,12,7.26,1
C02562,Online Shopping Fraud,Bengaluru,Karnataka,12.9716,77.5946,41090,21,Friday,2026-07-10,ATM-BEN-01,Bengaluru,12.90971,77.647521,22,16.96,0
C02563,Phishing,Ludhiana,Punjab,30.901,75.8573,153969,21,Friday,2026-05-08,ATM-LUD-02,Ludhiana,30.937233,75.809652,0,13.21,1
C02564,Phishing,Delhi,Delhi,28.6139,77.209,136941,1,Saturday,2026-08-29,ATM-DEL-04,Delhi,28.658952,77.251706,5,17.1,0
C02565,SIM Swap Fraud,Jaipur,Rajasthan,26.9124,75.7873,65479,2,Wednesday,2026-04-29,ATM-JAI-04,Jaipur,26.863798,75.739697,8,2.43,1
C02566,Loan Scam,Ludhiana,Punjab,30.901,75.8573,67295,4,Monday,2026-08-10,ATM-LUD-01,Ludhiana,30.893889,75.826247,5,5.42,1
C02567,SIM Swap Fraud,Bengaluru,Karnataka,12.9716,77.5946,61502,21,Monday,2026-09-14,ATM-BEN-01,Bengaluru,12.90971,77.647521,3,5.72,1
C02568,SIM Swap Fraud,Patna,Bihar,25.5941,85.1376,150710,22,Tuesday,2026-01-13,ATM-PAT-01,Patna,25.623198,85.075842,23,1.08,1
C02569,Phishing,Jaipur,Rajasthan,26.9124,75.7873,70575,20,Monday,2026-01-26,CSC-JAI-05,Jaipur,26.901502,75.726194,22,10.16,1
C02570,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,99301,21,Sunday,2026-05-24,ATM-CHA-02,Chandigarh,30.784608,76.762618,1,10.12,1
C02571,KYC Update Fraud,Mumbai,Maharashtra,19.076,72.8777,53952,1,Tuesday,2026-06-30,CSC-MUM-05,Mumbai,19.134589,72.891552,7,1.11,1
C02572,SIM Swap Fraud,Amritsar,Punjab,31.634,74.8723,77027,23,Sunday,2026-06-21,BANK-AMR-04,Amritsar,31.56845,74.815417,4,3.42,1
C02573,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,106128,2,Monday,2026-09-07,BANK-LUC-03,Lucknow,26.884304,80.923825,8,8.22,1
C02574,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,78384,11,Tuesday,2026-06-30,CSC-LUC-01,Lucknow,26.897209,80.877807,15,17.28,1
C02575,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,185952,20,Thursday,2026-09-24,BANK-JAI-06,Jaipur,26.925824,75.782827,2,4.82,0
C02576,Investment Fraud,Bengaluru,Karnataka,12.9716,77.5946,60878,12,Thursday,2026-07-30,ATM-BEN-01,Bengaluru,12.90971,77.647521,15,17.01,1
C02577,SIM Swap Fraud,Mumbai,Maharashtra,19.076,72.8777,49841,9,Wednesday,2026-08-19,ATM-MUM-01,Mumbai,19.077075,72.822598,14,1.79,1
C02578,UPI Fraud,Jaipur,Rajasthan,26.9124,75.7873,118929,19,Monday,2026-06-29,CSC-JAI-03,Jaipur,26.911492,75.82311,22,4.71,1
C02579,UPI Fraud,Mumbai,Maharashtra,19.076,72.8777,24472,3,Thursday,2026-08-13,CSC-MUM-03,Mumbai,19.033848,72.860048,5,7.88,1
C02580,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,45852,19,Saturday,2026-08-29,BANK-CHA-04,Chandigarh,30.713038,76.803225,21,2.22,1
C02581,Phishing,Jaipur,Rajasthan,26.9124,75.7873,20397,6,Friday,2026-07-10,BANK-JAI-02,Jaipur,26.873105,75.856955,12,17.18,0
C02582,Loan Scam,Delhi,Delhi,28.6139,77.209,75675,0,Sunday,2026-06-14,ATM-DEL-01,Delhi,28.608616,77.176793,3,12.08,0
C02583,Investment Fraud,Mumbai,Maharashtra,19.076,72.8777,76651,10,Friday,2026-09-11,CSC-MUM-03,Mumbai,19.033848,72.860048,12,6.98,1
C02584,Investment Fraud,Amritsar,Punjab,31.634,74.8723,38166,4,Monday,2026-05-25,ATM-AMR-02,Amritsar,31.583535,74.816649,10,11.19,0
C02585,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,91477,19,Wednesday,2026-09-09,BANK-CHA-03,Chandigarh,30.752296,76.760477,22,17.83,1
C02586,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,51350,17,Sunday,2026-09-20,ATM-JAI-04,Jaipur,26.863798,75.739697,19,3.07,1
C02587,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,51782,0,Sunday,2026-07-26,BANK-LUC-03,Lucknow,26.884304,80.923825,2,0.99,1
C02588,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,50980,2,Sunday,2026-02-22,CSC-LUC-01,Lucknow,26.897209,80.877807,8,14.92,1
C02589,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,30779,22,Thursday,2026-09-17,ATM-MUM-01,Mumbai,19.077075,72.822598,1,12.86,0
C02590,Investment Fraud,Jalandhar,Punjab,31.326,75.5762,137832,13,Saturday,2026-03-07,CSC-JAL-01,Jalandhar,31.320319,75.523676,16,10.63,1
C02591,SIM Swap Fraud,Chandigarh,Chandigarh,30.7333,76.7794,160107,8,Thursday,2026-02-12,BANK-CHA-03,Chandigarh,30.752296,76.760477,12,5.66,1
C02592,Online Shopping Fraud,Jalandhar,Punjab,31.326,75.5762,95732,19,Wednesday,2026-05-13,BANK-JAL-02,Jalandhar,31.267032,75.547245,22,13.12,1
C02593,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,51290,1,Tuesday,2026-08-25,CSC-LUC-01,Lucknow,26.897209,80.877807,2,16.47,1
C02594,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,86391,18,Tuesday,2026-07-14,CSC-JAL-04,Jalandhar,31.28292,75.515938,19,0.41,1
C02595,KYC Update Fraud,Delhi,Delhi,28.6139,77.209,118224,22,Tuesday,2026-02-17,CSC-DEL-02,Delhi,28.640243,77.169746,4,13.29,0
C02596,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,96881,19,Friday,2026-06-05,CSC-JAI-03,Jaipur,26.911492,75.82311,0,1.42,1
C02597,Phishing,Delhi,Delhi,28.6139,77.209,74694,1,Sunday,2026-05-24,ATM-DEL-01,Delhi,28.608616,77.176793,2,5.82,0
